171,267,5
171,268,5
171,302,5
171,316,4
171,330,4
171,345,5
178,161,2
178,131,5
178,34,2
178,60,3
178,65,4
178,72,4
178,73,4
178,100,3
178,120,4
178,174,4
178,123,4
178,134,5
178,0,5
178,139,5
178,181,5
178,190,5
178,201,5
178,209,4
178,255,2
178,264,3
178,269,4
178,272,5
178,284,4
178,297,4
178,301,5
178,337,3
178,344,5
190,65,4
190,301,2
190,344,4
191,170,4
191,165,4
191,138,5
191,7,5
191,25,2
191,68,3
191,92,5
191,113,4
191,115,5
191,171,4
191,169,5
191,50,5
191,46,5
191,79,5
191,195,5
191,223,3
191,224,5
191,225,2
191,230,5
191,267,4
191,274,5
191,278,5
191,287,4
191,320,5
191,353,5
191,368,2
184,195,5
196,180,4
196,125,4
196,222,3
196,356,2
196,364,4
198,138,2
198,50,3
198,48,4
198,79,4
198,90,4
198,171,5
198,186,5
198,94,5
198,210,5
198,223,5
198,227,3
198,239,5
198,278,4
198,307,4
198,329,5
198,345,2
198,368,5
202,188,3
202,145,2
202,130,2
202,14,5
202,23,3
202,67,3
202,107,4
202,121,4
202,154,5
202,58,5
202,89,5
202,222,5
202,295,2
202,300,4
202,357,5
202,365,5
202,369,3

